Regular;@V;Iigrave-cy;-20.0
Regular;@V;Iishort-cy;-20.0
Regular;@V;Imacron;-20.0
Regular;@V;Io-cy;-20.0
Regular;@V;Iogonek;-20.0
Regular;@V;Itilde;-20.0
Regular;@V;Iu-cy;-20.0
Regular;@V;Ka-cy;-20.0
Regular;@V;Kje-cy;-20.0
Regular;@V;L;-20.0
Regular;@V;Lacute;-20.0
Regular;@V;Lcaron;-20.0
Regular;@V;Lcommaaccent;-20.0
Regular;@V;Ldot;-20.0
Regular;@V;Lslash;-20.0
Regular;@V;M;-20.0
Regular;@V;N;-20.0
Regular;@V;Nacute;-20.0
Regular;@V;Ncaron;-20.0
Regular;@V;Ncommaaccent;-20.0
Regular;@V;Nje-cy;-20.0
Regular;@V;Ntilde;-10.0
Regular;@V;O;-15.0
Regular;@V;O-cy;-15.0
Regular;@V;OE;-15.0
Regular;@V;Oacute;-15.0
Regular;@V;Obreve;-15.0
Regular;@V;Ocircumflex;-15.0
Regular;@V;Odieresis;-15.0
Regular;@V;Ograve;-15.0
Regular;@V;Ohungarumlaut;-15.0
Regular;@V;Omacron;-15.0
Regular;@V;Oslash;-15.0
Regular;@V;Oslashacute;-15.0
Regular;@V;Otilde;-15.0
Regular;@V;P;-20.0
Regular;@V;Pe-cy;-20.0
Regular;@V;Q;-15.0
Regular;@V;Sha-cy;-20.0
Regular;@V;Shcha-cy;-20.0
Regular;@V;Softsign-cy;-20.0
Regular;@V;Thorn;-20.0
Regular;@V;Tse-cy;-20.0
Regular;@V;Uacute;-30.0
Regular;@V;Ubreve;-30.0
Regular;@V;Ucircumflex;-30.0
Regular;@V;Udieresis;-30.0
Regular;@V;Ugrave;-30.0
Regular;@V;Uhungarumlaut;-30.0
Regular;@V;Umacron;-30.0
Regular;@V;Uogonek;-30.0
Regular;@V;Uring;-30.0
Regular;@V;Ushort-cy;5.0
Regular;@V;Utilde;-30.0
Regular;@V;Ve-cy;-20.0
Regular;@V;Yeru-cy;-20.0
Regular;@V;Yi-cy;-20.0
Regular;@X;@C;-20.0
Regular;@X;@D;-10.0
Regular;@X;@E;-20.0
Regular;@X;@I;-20.0
Regular;@X;@U;-30.0
Regular;@X;@c;-20.0
Regular;@X;Be-cy;-10.0
Regular;@X;Cacute;-20.0
Regular;@X;Ccaron;-20.0
Regular;@X;Ccedilla;-20.0
Regular;@X;Ccircumflex;-20.0
Regular;@X;Cdotaccent;-20.0
Regular;@X;Dcaron;-10.0
Regular;@X;Dcroat;-10.0
Regular;@X;Dzhe-cy;-10.0
Regular;@X;Eacute;-20.0
Regular;@X;Ebreve;-20.0
Regular;@X;Ecaron;-20.0
Regular;@X;Ecircumflex;-20.0
Regular;@X;Edieresis;-20.0
